row_id,issue
2337,Missing booking_url
2337,last_review_date missing/unparseable
2338,Missing booking_url
2338,last_review_date missing/unparseable
2339,Missing booking_url
2339,last_review_date missing/unparseable
2340,Missing booking_url
2340,last_review_date missing/unparseable
2341,Missing booking_url
2341,last_review_date missing/unparseable
2342,Missing booking_url
2342,last_review_date missing/unparseable
2342,Duplicate domain
2342,Duplicate phone
2343,Missing booking_url
2343,last_review_date missing/unparseable
2343,Duplicate domain
2343,Duplicate phone
2344,Missing booking_url
2344,last_review_date missing/unparseable
2345,Missing booking_url
2345,last_review_date missing/unparseable
2345,Duplicate email
2345,Duplicate domain
2346,Missing booking_url
2346,last_review_date missing/unparseable
2347,Missing booking_url
2347,last_review_date missing/unparseable
2348,Missing booking_url
2348,last_review_date missing/unparseable
2349,Missing booking_url
2349,last_review_date missing/unparseable
2350,Missing booking_url
2350,last_review_date missing/unparseable
2351,Missing booking_url
2351,last_review_date missing/unparseable
2352,Missing booking_url
2352,last_review_date missing/unparseable
2353,Missing booking_url
2353,last_review_date missing/unparseable
2354,Missing booking_url
2354,last_review_date missing/unparseable
2355,Missing booking_url
2355,last_review_date missing/unparseable
2356,Missing booking_url
2356,last_review_date missing/unparseable
2357,Missing booking_url
2357,last_review_date missing/unparseable
2358,Missing booking_url
2358,last_review_date missing/unparseable
2359,Missing booking_url
2359,last_review_date missing/unparseable
2360,Missing booking_url
2360,last_review_date missing/unparseable
2361,Missing booking_url
2361,last_review_date missing/unparseable
2362,Missing booking_url
2362,last_review_date missing/unparseable
2362,Duplicate email
2362,Duplicate domain
2363,Missing booking_url
2363,last_review_date missing/unparseable
2363,Duplicate email
2363,Duplicate domain
2364,Missing booking_url
2364,last_review_date missing/unparseable
2365,Missing booking_url
2365,last_review_date missing/unparseable
2366,Missing booking_url
2366,last_review_date missing/unparseable
2367,Missing booking_url
2367,last_review_date missing/unparseable
2368,Missing booking_url
2368,last_review_date missing/unparseable
2368,Duplicate email
2369,Missing booking_url
2369,last_review_date missing/unparseable
2370,Missing booking_url
2370,last_review_date missing/unparseable
2371,Missing booking_url
2371,last_review_date missing/unparseable
2372,Missing booking_url
2372,last_review_date missing/unparseable
2373,Missing booking_url
2373,last_review_date missing/unparseable
2374,Missing booking_url
2374,last_review_date missing/unparseable
2375,Missing booking_url
2375,last_review_date missing/unparseable
2376,Missing booking_url
2376,last_review_date missing/unparseable
2377,Missing booking_url
2377,last_review_date missing/unparseable
2377,Duplicate email
2377,Duplicate domain
2378,Missing booking_url
2378,last_review_date missing/unparseable
2379,Missing booking_url
2379,last_review_date missing/unparseable
2379,Duplicate email
2379,Duplicate domain
2380,Missing booking_url
2380,last_review_date missing/unparseable
2381,Missing booking_url
2381,last_review_date missing/unparseable
2382,Missing booking_url
2382,last_review_date missing/unparseable
2383,Missing booking_url
2383,last_review_date missing/unparseable
2384,Missing booking_url
2384,last_review_date missing/unparseable
2385,Missing booking_url
2385,last_review_date missing/unparseable
2386,Missing booking_url
2386,last_review_date missing/unparseable
2387,Missing booking_url
2387,last_review_date missing/unparseable
2388,Missing booking_url
2388,last_review_date missing/unparseable
2389,Missing booking_url
2389,last_review_date missing/unparseable
2390,Missing booking_url
2390,last_review_date missing/unparseable
2390,Duplicate domain
2391,Missing booking_url
2391,last_review_date missing/unparseable
2391,Duplicate email
2391,Duplicate domain
2391,Duplicate phone
2392,Missing booking_url
2392,last_review_date missing/unparseable
2393,Missing booking_url
2393,last_review_date missing/unparseable
2393,Duplicate domain
2394,Missing booking_url
2394,last_review_date missing/unparseable
2395,Missing booking_url
2395,last_review_date missing/unparseable
2395,Duplicate domain
2396,Missing booking_url
2396,last_review_date missing/unparseable
2397,Missing booking_url
2397,last_review_date missing/unparseable
2397,Duplicate email
2397,Duplicate domain
2398,Missing booking_url
2398,last_review_date missing/unparseable
2398,Duplicate email
2398,Duplicate domain
2399,Missing booking_url
2399,last_review_date missing/unparseable
2400,Missing booking_url
2400,last_review_date missing/unparseable
2401,Missing booking_url
2401,last_review_date missing/unparseable
2401,Duplicate email
2401,Duplicate domain
2402,Missing booking_url
2402,last_review_date missing/unparseable
2402,Duplicate email
2402,Duplicate domain
2403,Missing booking_url
2403,last_review_date missing/unparseable
2404,Missing booking_url
2404,last_review_date missing/unparseable
2405,Missing booking_url
2405,last_review_date missing/unparseable
2405,Duplicate email
2406,Missing booking_url
2406,last_review_date missing/unparseable
2407,Missing booking_url
2407,last_review_date missing/unparseable
2407,Duplicate email
2407,Duplicate domain
2408,Missing booking_url
2408,last_review_date missing/unparseable
2409,Missing booking_url
2409,last_review_date missing/unparseable
2410,Missing booking_url
2410,last_review_date missing/unparseable
2410,Duplicate email
2411,Missing booking_url
2411,last_review_date missing/unparseable
2412,Missing booking_url
2412,last_review_date missing/unparseable
2413,Missing booking_url
2413,last_review_date missing/unparseable
2414,Missing booking_url
2414,last_review_date missing/unparseable
2414,Duplicate email
2415,Missing booking_url
2415,last_review_date missing/unparseable
2416,Missing booking_url
2416,last_review_date missing/unparseable
2417,Missing booking_url
2417,last_review_date missing/unparseable
2418,Missing booking_url
2418,last_review_date missing/unparseable
2418,Duplicate email
2418,Duplicate domain
2419,Missing booking_url
2419,last_review_date missing/unparseable
2420,Missing booking_url
2420,last_review_date missing/unparseable
2421,Missing booking_url
2421,last_review_date missing/unparseable
2421,Duplicate email
2421,Duplicate domain
2421,Duplicate phone
2422,Missing booking_url
2422,last_review_date missing/unparseable
2423,Missing booking_url
2423,last_review_date missing/unparseable
2424,Missing booking_url
2424,last_review_date missing/unparseable
2425,Missing booking_url
2425,last_review_date missing/unparseable
2426,Missing booking_url
2426,last_review_date missing/unparseable
2426,Duplicate email
2427,Missing booking_url
2427,last_review_date missing/unparseable
2428,Missing booking_url
2428,last_review_date missing/unparseable
2429,Missing booking_url
2429,last_review_date missing/unparseable
2430,Missing booking_url
2430,last_review_date missing/unparseable
2431,Missing booking_url
2431,last_review_date missing/unparseable
2432,Missing booking_url
2432,last_review_date missing/unparseable
2433,Missing booking_url
2433,last_review_date missing/unparseable
2434,Missing booking_url
2434,last_review_date missing/unparseable
2434,Duplicate email
2434,Duplicate domain
2435,Missing booking_url
2435,last_review_date missing/unparseable
2436,Missing booking_url
2436,last_review_date missing/unparseable
2437,Missing booking_url
2437,last_review_date missing/unparseable
2437,Duplicate domain
2438,Missing booking_url
2438,last_review_date missing/unparseable
2438,Duplicate domain
2439,Missing booking_url
2439,last_review_date missing/unparseable
2440,Missing booking_url
2440,last_review_date missing/unparseable
2440,Duplicate domain
2441,Missing booking_url
2441,last_review_date missing/unparseable
2442,Missing booking_url
2442,last_review_date missing/unparseable
2443,Missing booking_url
2443,last_review_date missing/unparseable
2443,Duplicate domain
2444,Missing booking_url
2444,last_review_date missing/unparseable
2445,Missing booking_url
2445,last_review_date missing/unparseable
2446,Missing booking_url
2446,last_review_date missing/unparseable
2447,Missing booking_url
2447,last_review_date missing/unparseable
2448,Missing booking_url
2448,last_review_date missing/unparseable
2449,Missing booking_url
2449,last_review_date missing/unparseable
2450,Missing booking_url
2450,last_review_date missing/unparseable
2451,Missing booking_url
2451,last_review_date missing/unparseable
2452,Missing booking_url
2452,last_review_date missing/unparseable
2452,Duplicate email
2452,Duplicate domain
2452,Duplicate phone
2453,Missing booking_url
2453,last_review_date missing/unparseable
2454,Missing booking_url
2454,last_review_date missing/unparseable
2455,Missing booking_url
2455,last_review_date missing/unparseable
2455,Duplicate email
2456,Missing booking_url
2456,last_review_date missing/unparseable
2456,Duplicate email
2456,Duplicate domain
2457,Missing booking_url
2457,last_review_date missing/unparseable
2457,Duplicate email
2457,Duplicate domain
2458,Missing booking_url
2458,last_review_date missing/unparseable
2458,Duplicate email
2459,Missing booking_url
2459,last_review_date missing/unparseable
2460,Missing booking_url
2460,last_review_date missing/unparseable
2461,Missing booking_url
2461,last_review_date missing/unparseable
2462,Missing booking_url
2462,last_review_date missing/unparseable
2463,Missing booking_url
2463,last_review_date missing/unparseable
2464,Missing booking_url
2464,last_review_date missing/unparseable
2465,Missing booking_url
2465,last_review_date missing/unparseable
2465,Duplicate email
2466,Missing booking_url
2466,last_review_date missing/unparseable
2467,Missing booking_url
2467,last_review_date missing/unparseable
2468,Missing booking_url
2468,last_review_date missing/unparseable
2469,Missing booking_url
2469,last_review_date missing/unparseable
2469,Duplicate email
2470,Missing booking_url
2470,last_review_date missing/unparseable
2471,Missing booking_url
2471,last_review_date missing/unparseable
2472,Missing booking_url
2472,last_review_date missing/unparseable
2473,Missing booking_url
2473,last_review_date missing/unparseable
2474,Missing booking_url
2474,last_review_date missing/unparseable
2475,Missing booking_url
2475,last_review_date missing/unparseable
2475,Duplicate email
2475,Duplicate domain
2476,Missing booking_url
2476,last_review_date missing/unparseable
2476,Duplicate domain
2477,Missing booking_url
2477,last_review_date missing/unparseable
2478,Missing booking_url
2478,last_review_date missing/unparseable
2479,Missing booking_url
2479,last_review_date missing/unparseable
2480,Missing booking_url
2480,last_review_date missing/unparseable
2481,Missing booking_url
2481,last_review_date missing/unparseable
2482,Missing booking_url
2482,last_review_date missing/unparseable
